EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Probability,Risk
EMP_1656,58.0,Customer Support,Manufacturing Director,17486.0,11,1,4.0,4,2,45.06,Medium Risk
EMP_1187,55.0,Sales,Recruiter,13492.0,1,1,1.0,4,4,45.06,Medium Risk
EMP_2979,54.0,Legal,Software Engineer,8545.0,1,0,3.0,4,3,45.06,Medium Risk
EMP_5654,52.0,Operations,Marketing Executive,16195.0,7,1,4.0,4,4,45.06,Medium Risk
EMP_7710,51.0,Sales,Lab Technician,13974.5,7,5,3.0,2,1,45.05,Medium Risk
EMP_5749,47.0,Human Resources,Paralegal,14336.0,16,0,3.0,3,4,45.05,Medium Risk
EMP_3692,28.0,Finance,Marketing Manager,12614.0,8,4,3.0,1,3,45.05,Medium Risk
EMP_9413,41.0,Manufacturing,Sales Representative,5665.0,17,1,3.0,2,2,45.05,Medium Risk
EMP_6855,41.0,Marketing,Recruiter,20398.0,5,2,1.0,3,1,45.05,Medium Risk
EMP_5123,45.0,Marketing,Research Scientist,18526.0,14,6,4.0,2,1,45.05,Medium Risk
EMP_4846,60.0,Operations,Sales Representative,19703.0,9,6,1.0,3,3,45.04,Medium Risk
EMP_9628,59.0,Customer Support,Customer Service Rep,3886.0,19,2,1.0,3,3,45.04,Medium Risk
EMP_1576,29.0,Sales,Marketing Manager,9427.0,18,6,1.0,1,3,45.04,Medium Risk
EMP_9186,38.0,Unknown,Sales Representative,22824.0,17,0,3.0,1,4,45.04,Medium Risk
EMP_9629,54.0,Finance,Operations Manager,21150.0,14,7,4.0,3,4,45.03,Medium Risk
EMP_3628,39.0,Marketing,Research Scientist,13974.5,15,2,2.0,3,3,45.03,Medium Risk
EMP_8716,49.0,Sales,Sales Representative,10682.0,7,2,1.0,2,4,45.03,Medium Risk
EMP_3497,33.0,Manufacturing,IT Manager,14340.0,1,1,4.0,1,3,45.03,Medium Risk
EMP_3280,46.0,Marketing,Production Technician,15619.0,12,5,2.0,4,3,45.03,Medium Risk
EMP_2286,47.0,Sales,Research Scientist,18132.0,18,6,4.0,1,1,45.03,Medium Risk
EMP_6233,45.0,Legal,IT Manager,24007.0,4,3,2.0,4,2,45.02,Medium Risk
EMP_6979,54.0,Legal,Software Engineer,13974.5,4,4,4.0,2,2,45.02,Medium Risk
EMP_1653,37.0,IT,Software Engineer,16915.0,3,0,3.0,4,1,45.02,Medium Risk
EMP_1220,40.0,Marketing,Recruiter,21789.0,6,4,1.0,1,2,45.01,Medium Risk
EMP_3841,29.0,Human Resources,Sales Representative,4941.0,14,0,2.0,1,2,45.01,Medium Risk
EMP_4453,25.0,IT,Legal Counsel,11756.0,13,2,1.0,4,1,45.01,Medium Risk
EMP_6760,54.0,Unknown,IT Manager,5191.0,17,6,2.0,1,3,45.01,Medium Risk
EMP_3022,47.0,IT,Recruiter,12361.0,16,2,4.0,1,2,45.0,Medium Risk
EMP_6888,46.0,Research & Development,Marketing Manager,18338.0,15,1,2.0,3,1,44.99,Medium Risk
EMP_7121,55.0,Sales,Research Scientist,14352.0,15,9,3.0,3,1,44.99,Medium Risk
EMP_1232,60.0,Manufacturing,Marketing Manager,5336.0,7,5,2.0,1,4,44.99,Medium Risk
EMP_9369,40.0,Legal,Sales Representative,9461.0,4,2,1.0,4,4,44.98,Medium Risk
EMP_4341,35.0,Marketing,IT Manager,17489.0,8,5,3.0,4,3,44.98,Medium Risk
EMP_5381,47.0,IT,Customer Service Rep,13744.0,18,0,4.0,3,2,44.98,Medium Risk
EMP_5951,60.0,Operations,Customer Service Rep,21701.0,18,2,1.0,4,1,44.97,Medium Risk
EMP_7659,32.0,Legal,Marketing Manager,17183.0,8,0,2.0,2,4,44.97,Medium Risk
EMP_3815,26.0,Sales,IT Manager,11158.0,13,2,3.0,4,1,44.97,Medium Risk
EMP_3648,30.0,Manufacturing,Research Scientist,17774.0,8,2,2.0,3,1,44.97,Medium Risk
EMP_7651,31.0,Unknown,Lab Technician,13538.0,19,10,1.0,1,1,44.96,Medium Risk
EMP_1090,59.0,Operations,HR Manager,19595.0,8,4,1.0,1,1,44.95,Medium Risk
EMP_7292,28.0,Operations,Lab Technician,6557.0,2,1,3.0,4,4,44.95,Medium Risk
EMP_8999,56.0,Sales,Recruiter,3469.0,16,8,2.0,3,3,44.95,Medium Risk
EMP_8452,32.0,Human Resources,Recruiter,18049.0,19,9,1.0,4,1,44.95,Medium Risk
EMP_1206,42.0,Operations,Paralegal,3927.0,17,3,3.0,3,1,44.95,Medium Risk
EMP_7031,57.0,Customer Support,Software Engineer,13974.5,7,4,1.0,1,2,44.94,Medium Risk
EMP_5608,52.0,IT,HR Manager,7406.0,12,10,4.0,3,1,44.94,Medium Risk
EMP_3809,49.0,Human Resources,Recruiter,22987.0,14,8,2.0,1,2,44.93,Medium Risk
EMP_4852,56.0,Operations,Manufacturing Director,21334.0,11,0,2.0,3,2,44.93,Medium Risk
EMP_7232,60.0,Operations,Marketing Executive,16369.0,16,4,1.0,3,3,44.93,Medium Risk
EMP_3481,59.0,Human Resources,Accountant,13974.5,7,4,4.0,2,1,44.93,Medium Risk
EMP_2081,44.0,Marketing,Research Scientist,4332.0,20,4,2.0,4,2,44.93,Medium Risk
EMP_3397,52.0,Legal,HR Manager,11871.0,19,7,3.0,4,4,44.93,Medium Risk
EMP_9416,41.0,Customer Support,Production Technician,3547.0,17,4,1.0,1,4,44.93,Medium Risk
EMP_5595,55.0,Sales,IT Manager,21800.0,3,1,2.0,2,3,44.92,Medium Risk
EMP_3645,47.0,Finance,IT Manager,8947.0,15,7,3.0,4,2,44.92,Medium Risk
EMP_5559,46.0,Manufacturing,Accountant,21308.0,8,0,1.0,4,2,44.91,Medium Risk
EMP_7375,53.0,IT,Paralegal,21521.0,10,9,1.0,1,1,44.91,Medium Risk
EMP_7982,23.0,Manufacturing,Finance Analyst,11419.0,20,0,1.0,1,2,44.91,Medium Risk
EMP_4920,27.0,Manufacturing,Research Scientist,20688.0,16,8,2.0,3,4,44.9,Medium Risk
EMP_5874,46.0,Customer Support,IT Manager,16782.0,4,1,2.0,2,4,44.9,Medium Risk
EMP_7944,37.0,Finance,Research Scientist,18796.0,16,1,3.0,3,3,44.9,Medium Risk
EMP_8013,54.0,Human Resources,Research Scientist,4157.0,3,1,4.0,2,4,44.89,Medium Risk
EMP_4194,60.0,Human Resources,Customer Service Rep,13974.5,17,4,1.0,3,1,44.89,Medium Risk
EMP_5388,32.0,Operations,Recruiter,19847.0,5,0,2.0,3,2,44.89,Medium Risk
EMP_3786,23.0,Human Resources,Accountant,16068.0,8,8,1.0,1,1,44.89,Medium Risk
EMP_5918,44.0,Human Resources,Paralegal,13597.0,16,6,2.0,1,4,44.89,Medium Risk
EMP_2169,41.0,Sales,Marketing Manager,12993.0,9,2,3.0,1,3,44.89,Medium Risk
EMP_1270,43.0,Human Resources,Accountant,12877.0,6,6,2.0,3,2,44.89,Medium Risk
EMP_2940,32.0,Legal,IT Manager,6359.0,2,2,1.0,3,2,44.88,Medium Risk
EMP_3134,35.0,Marketing,Recruiter,15315.0,7,2,3.0,4,1,44.87,Medium Risk
EMP_6468,30.0,Customer Support,Paralegal,16483.0,5,2,1.0,1,4,44.87,Medium Risk
EMP_2698,39.0,Marketing,Sales Executive,9887.0,8,3,2.0,1,2,44.87,Medium Risk
EMP_7854,24.0,Manufacturing,Production Technician,13974.5,1,0,2.0,3,2,44.87,Medium Risk
EMP_2058,41.0,Unknown,IT Manager,11267.0,16,1,3.0,2,3,44.87,Medium Risk
EMP_3660,59.0,Marketing,Support Specialist,16395.0,2,0,4.0,4,3,44.86,Medium Risk
EMP_9179,44.0,Human Resources,IT Manager,13974.5,2,1,2.0,2,3,44.86,Medium Risk
EMP_9970,30.0,Unknown,Sales Representative,21994.0,1,1,2.0,4,1,44.86,Medium Risk
EMP_3303,50.0,Finance,Manufacturing Director,24469.0,16,2,4.0,3,1,44.86,Medium Risk
EMP_7030,46.0,Manufacturing,Production Technician,21615.0,6,0,1.0,1,3,44.85,Medium Risk
EMP_5862,55.0,IT,Support Specialist,10239.0,8,5,1.0,4,2,44.85,Medium Risk
EMP_9995,42.0,Customer Support,Lab Technician,19253.0,13,4,1.0,1,3,44.85,Medium Risk
EMP_1611,32.0,Operations,Customer Service Rep,18276.0,20,6,1.0,3,1,44.85,Medium Risk
EMP_9432,54.0,Unknown,Marketing Manager,21900.0,10,0,3.0,1,4,44.84,Medium Risk
EMP_5179,53.0,Finance,HR Manager,11427.0,11,3,3.0,3,1,44.84,Medium Risk
EMP_7449,53.0,IT,Legal Counsel,5930.0,0,3,1.0,4,4,44.84,Medium Risk
EMP_4790,36.0,Customer Support,Support Specialist,19707.0,14,2,1.0,4,2,44.83,Medium Risk
EMP_1256,53.0,Finance,Accountant,11613.0,13,8,3.0,3,2,44.83,Medium Risk
EMP_5635,39.0,Finance,Supply Chain Manager,19267.0,2,0,3.0,3,3,44.82,Medium Risk
EMP_5940,35.0,Legal,Accountant,23748.0,10,3,3.0,3,4,44.82,Medium Risk
EMP_1881,38.0,Finance,Supply Chain Manager,3986.0,5,3,2.0,2,1,44.82,Medium Risk
EMP_3950,49.0,Sales,Support Specialist,13974.5,9,9,3.0,4,3,44.82,Medium Risk
EMP_5592,46.0,Legal,Customer Service Rep,9058.0,3,0,2.0,4,3,44.81,Medium Risk
EMP_7133,55.0,Finance,Support Specialist,24645.0,10,8,1.0,2,1,44.81,Medium Risk
EMP_8854,49.0,Sales,Customer Service Rep,23020.0,13,0,1.0,4,2,44.81,Medium Risk
EMP_7476,42.0,Marketing,Operations Manager,13974.5,15,8,2.0,4,1,44.81,Medium Risk
EMP_1225,30.0,Legal,Accountant,19959.0,5,0,1.0,4,4,44.8,Medium Risk
EMP_7394,56.0,Operations,Finance Analyst,8979.0,6,4,4.0,4,1,44.8,Medium Risk
EMP_6616,36.0,Marketing,HR Manager,11208.0,2,2,4.0,4,4,44.79,Medium Risk
EMP_5572,49.0,Operations,Sales Representative,13906.0,12,0,1.0,1,3,44.79,Medium Risk
EMP_8870,56.0,Legal,Production Technician,23869.0,11,1,3.0,3,4,44.79,Medium Risk
EMP_9404,46.0,Customer Support,Operations Manager,9427.0,10,5,4.0,3,1,44.78,Medium Risk
EMP_8208,22.0,Operations,Lab Technician,4882.0,12,9,2.0,2,2,44.78,Medium Risk
EMP_8014,54.0,Sales,IT Manager,12979.0,20,1,1.0,1,2,44.78,Medium Risk
EMP_9029,32.0,Unknown,Supply Chain Manager,12100.0,5,3,4.0,2,1,44.77,Medium Risk
EMP_3634,57.0,IT,Recruiter,9285.0,7,4,4.0,2,4,44.77,Medium Risk
EMP_7043,43.0,Customer Support,HR Manager,11592.0,17,7,4.0,4,4,44.77,Medium Risk
EMP_5056,44.0,IT,Customer Service Rep,16498.0,12,0,2.0,3,1,44.77,Medium Risk
EMP_2723,38.0,Manufacturing,Supply Chain Manager,12053.0,6,4,3.0,1,2,44.77,Medium Risk
EMP_6399,54.0,Legal,IT Manager,7988.0,7,5,4.0,4,1,44.76,Medium Risk
EMP_9177,36.0,Marketing,Supply Chain Manager,24931.0,20,4,2.0,2,2,44.76,Medium Risk
EMP_1675,50.0,Customer Support,Supply Chain Manager,3485.0,11,3,3.0,2,1,44.76,Medium Risk
EMP_1776,34.0,Human Resources,Executive,22449.0,2,0,3.0,4,1,44.76,Medium Risk
EMP_1857,56.0,Human Resources,IT Manager,19339.0,2,2,3.0,3,4,44.75,Medium Risk
EMP_1494,49.0,IT,Support Specialist,14287.0,9,1,2.0,4,2,44.75,Medium Risk
EMP_2637,60.0,IT,Research Scientist,100000.0,8,0,3.0,2,1,44.75,Medium Risk
EMP_9761,32.0,Unknown,Paralegal,15012.0,2,1,3.0,1,1,44.75,Medium Risk
EMP_1426,23.0,Marketing,Lab Technician,18762.0,11,2,4.0,2,1,44.74,Medium Risk
EMP_5742,41.0,Sales,Operations Manager,18931.0,14,8,2.0,3,1,44.74,Medium Risk
EMP_1920,35.0,Human Resources,HR Manager,16342.0,16,8,3.0,4,2,44.74,Medium Risk
EMP_4793,44.0,Operations,Sales Executive,15819.0,9,1,1.0,1,3,44.74,Medium Risk
EMP_6961,29.0,Operations,HR Manager,7918.0,19,6,3.0,2,2,44.74,Medium Risk
EMP_2802,54.0,Human Resources,Accountant,9803.0,0,1,1.0,3,3,44.74,Medium Risk
EMP_3650,46.0,IT,Lab Technician,19054.0,13,5,4.0,2,4,44.73,Medium Risk
EMP_2020,39.0,IT,Accountant,13974.5,15,1,2.0,4,3,44.73,Medium Risk
EMP_5320,53.0,Marketing,Lab Technician,11534.0,14,1,2.0,2,4,44.73,Medium Risk
EMP_9569,44.0,Finance,Lab Technician,19441.0,18,5,3.0,3,2,44.73,Medium Risk
EMP_7118,30.0,Legal,Support Specialist,16813.0,13,4,2.0,4,2,44.72,Medium Risk
EMP_7411,57.0,IT,Legal Counsel,13974.5,20,4,1.0,1,3,44.72,Medium Risk
EMP_4661,31.0,Human Resources,Legal Counsel,10265.0,1,0,4.0,2,2,44.72,Medium Risk
EMP_4603,59.0,Customer Support,Support Specialist,21082.0,2,0,3.0,4,2,44.72,Medium Risk
EMP_5313,49.0,Sales,Production Technician,7634.0,17,3,4.0,4,1,44.71,Medium Risk
EMP_5406,56.0,Customer Support,HR Manager,17527.0,19,10,1.0,3,1,44.71,Medium Risk
EMP_6280,30.0,Marketing,HR Manager,8447.0,3,2,2.0,2,3,44.71,Medium Risk
EMP_8683,34.0,IT,Software Engineer,12702.0,2,0,1.0,1,1,44.71,Medium Risk
EMP_5384,52.0,IT,Supply Chain Manager,15684.0,4,3,4.0,1,4,44.71,Medium Risk
EMP_4094,26.0,Human Resources,Marketing Manager,20275.0,20,7,4.0,3,2,44.7,Medium Risk
EMP_5132,53.0,Operations,Sales Representative,17778.0,6,3,4.0,1,3,44.7,Medium Risk
EMP_6154,55.0,Marketing,Accountant,11172.0,16,5,1.0,3,3,44.69,Medium Risk
EMP_9141,44.0,Human Resources,Sales Representative,11880.0,2,2,3.0,3,1,44.69,Medium Risk
EMP_4084,22.0,Operations,IT Manager,19377.0,15,0,1.0,2,3,44.69,Medium Risk
EMP_3942,41.0,Marketing,Software Engineer,23087.0,6,3,2.0,1,4,44.68,Medium Risk
EMP_2761,38.0,Marketing,Operations Manager,3020.0,3,0,1.0,2,3,44.68,Medium Risk
EMP_2864,32.0,IT,Sales Representative,10558.0,5,3,2.0,1,3,44.68,Medium Risk
EMP_2432,38.0,Human Resources,Recruiter,21052.0,20,9,2.0,2,2,44.68,Medium Risk
EMP_1713,59.0,Customer Support,IT Manager,5972.0,20,3,1.0,4,4,44.68,Medium Risk
EMP_4554,46.0,Legal,Operations Manager,13542.0,6,6,3.0,3,3,44.67,Medium Risk
EMP_4581,30.0,Marketing,Supply Chain Manager,17723.0,19,1,1.0,2,3,44.67,Medium Risk
EMP_4331,37.0,IT,HR Manager,6831.0,17,2,4.0,4,1,44.67,Medium Risk
EMP_5013,30.0,Marketing,Supply Chain Manager,13974.5,19,0,1.0,2,4,44.67,Medium Risk
EMP_7146,49.0,Manufacturing,Lab Technician,19053.0,15,6,2.0,2,4,44.66,Medium Risk
EMP_6978,34.0,Operations,Software Engineer,3660.0,2,1,1.0,4,1,44.66,Medium Risk
EMP_4639,49.0,Customer Support,Customer Service Rep,13751.0,17,0,4.0,1,1,44.66,Medium Risk
EMP_2205,29.0,Sales,Sales Executive,13974.5,19,5,1.0,4,2,44.66,Medium Risk
EMP_9358,36.0,Sales,Support Specialist,13974.5,11,1,2.0,3,2,44.66,Medium Risk
EMP_4354,25.0,Manufacturing,Lab Technician,13438.0,3,2,4.0,1,2,44.65,Medium Risk
EMP_8520,28.0,Finance,Research Scientist,4552.0,11,4,1.0,4,1,44.65,Medium Risk
EMP_7424,34.0,Manufacturing,Recruiter,24035.0,15,0,1.0,4,2,44.65,Medium Risk
EMP_8375,33.0,Marketing,Supply Chain Manager,5592.0,14,0,2.0,3,1,44.65,Medium Risk
EMP_9858,53.0,Human Resources,Support Specialist,50000.0,7,5,3.0,3,1,44.65,Medium Risk
EMP_7245,44.0,Unknown,Support Specialist,8872.0,1,0,3.0,4,3,44.64,Medium Risk
EMP_1505,48.0,Human Resources,IT Manager,4235.0,2,1,2.0,3,4,44.64,Medium Risk
EMP_4751,40.0,Human Resources,Sales Representative,17575.0,3,2,3.0,1,3,44.64,Medium Risk
EMP_9533,26.0,Operations,Marketing Manager,19865.0,14,7,3.0,3,3,44.64,Medium Risk
EMP_5216,35.0,Customer Support,Supply Chain Manager,5518.0,0,10,1.0,3,2,44.64,Medium Risk
EMP_9199,60.0,Finance,Accountant,7878.0,15,3,2.0,3,3,44.63,Medium Risk
EMP_5833,29.0,Finance,Recruiter,16322.0,6,1,4.0,4,3,44.63,Medium Risk
EMP_6536,29.0,IT,Supply Chain Manager,21990.0,5,0,4.0,1,3,44.63,Medium Risk
EMP_5455,31.0,Human Resources,Software Engineer,12762.0,16,1,1.0,1,1,44.63,Medium Risk
EMP_4590,56.0,Manufacturing,Production Technician,6356.0,16,3,1.0,2,1,44.63,Medium Risk
EMP_8797,46.0,IT,Manufacturing Director,6151.0,17,3,3.0,4,1,44.63,Medium Risk
EMP_5074,57.0,Manufacturing,Manufacturing Director,17615.0,17,0,2.0,3,4,44.63,Medium Risk
EMP_3454,60.0,Customer Support,Recruiter,24087.0,5,1,4.0,3,2,44.62,Medium Risk
EMP_4533,27.0,Operations,Software Engineer,7268.0,16,5,3.0,4,2,44.61,Medium Risk
EMP_9054,53.0,Manufacturing,IT Manager,6696.0,7,3,1.0,2,2,44.61,Medium Risk
EMP_1354,22.0,Sales,Customer Service Rep,18040.0,10,1,1.0,3,3,44.6,Medium Risk
EMP_5638,57.0,Finance,Recruiter,12231.0,6,1,4.0,3,2,44.6,Medium Risk
EMP_3285,52.0,Customer Support,Recruiter,24062.0,15,5,2.0,4,2,44.6,Medium Risk
EMP_7056,29.0,Human Resources,Marketing Manager,50000.0,10,7,2.0,1,1,44.6,Medium Risk
EMP_2768,38.0,Customer Support,Operations Manager,17616.0,14,6,4.0,4,3,44.6,Medium Risk
EMP_6786,34.0,Manufacturing,Accountant,23809.0,5,1,4.0,4,1,44.6,Medium Risk
EMP_7010,29.0,Legal,IT Manager,9604.0,5,3,1.0,3,1,44.59,Medium Risk
EMP_5640,33.0,Customer Support,Paralegal,15466.0,15,4,4.0,3,2,44.59,Medium Risk
EMP_4471,57.0,Finance,Sales Representative,8433.0,6,1,3.0,2,4,44.59,Medium Risk
EMP_1960,41.0,Legal,Lab Technician,15227.0,17,10,3.0,1,4,44.59,Medium Risk
EMP_7522,49.0,Customer Support,Supply Chain Manager,6220.0,17,7,4.0,2,4,44.58,Medium Risk
EMP_1271,26.0,Operations,Marketing Manager,24001.0,15,4,4.0,2,1,44.58,Medium Risk
EMP_8316,38.0,Customer Support,Production Technician,19369.0,14,1,2.0,4,3,44.58,Medium Risk
EMP_8342,41.0,Sales,Supply Chain Manager,24936.0,8,1,4.0,3,4,44.57,Medium Risk
EMP_6196,30.0,Marketing,Operations Manager,13974.5,3,1,4.0,1,1,44.57,Medium Risk
EMP_4904,37.0,Customer Support,Production Technician,5399.0,1,0,2.0,4,1,44.56,Medium Risk
EMP_8230,34.0,Operations,Supply Chain Manager,13974.5,19,1,3.0,1,2,44.56,Medium Risk
EMP_7969,26.0,IT,Support Specialist,24643.0,5,0,1.0,4,4,44.56,Medium Risk
EMP_2841,24.0,Customer Support,Finance Analyst,5677.0,4,2,3.0,4,1,44.56,Medium Risk
EMP_8338,31.0,Operations,Manufacturing Director,3019.0,15,1,2.0,2,3,44.56,Medium Risk
EMP_4256,59.0,Legal,IT Manager,6492.0,9,7,4.0,1,2,44.55,Medium Risk
EMP_9051,34.0,Marketing,Recruiter,9213.0,1,0,3.0,4,4,44.55,Medium Risk
EMP_4869,51.0,Marketing,Production Technician,13974.5,13,0,3.0,1,2,44.55,Medium Risk
EMP_1545,46.0,IT,Research Scientist,14992.0,8,3,3.0,2,3,44.55,Medium Risk
EMP_3791,44.0,Unknown,Paralegal,8467.0,2,1,1.0,4,4,44.54,Medium Risk
EMP_6057,58.0,Manufacturing,Supply Chain Manager,17720.0,7,7,1.0,2,1,44.54,Medium Risk
EMP_4304,48.0,Sales,HR Manager,15676.0,14,7,1.0,1,3,44.54,Medium Risk
EMP_7128,58.0,Manufacturing,Operations Manager,13974.5,1,1,4.0,3,1,44.53,Medium Risk
EMP_8817,50.0,Human Resources,Sales Executive,19274.0,12,2,1.0,4,2,44.53,Medium Risk
EMP_7053,52.0,Manufacturing,Operations Manager,19899.0,4,1,2.0,1,4,44.53,Medium Risk
EMP_7395,57.0,Manufacturing,Operations Manager,14696.0,11,5,4.0,2,1,44.53,Medium Risk
EMP_4816,34.0,Sales,Operations Manager,3993.0,7,1,2.0,2,2,44.53,Medium Risk
EMP_2874,26.0,Customer Support,Lab Technician,20886.0,18,2,4.0,1,4,44.53,Medium Risk
EMP_2946,52.0,Unknown,Finance Analyst,10835.0,19,0,4.0,4,1,44.52,Medium Risk
EMP_3928,60.0,Unknown,Software Engineer,5524.0,3,0,3.0,2,2,44.52,Medium Risk
EMP_7593,30.0,Legal,IT Manager,24055.0,18,6,1.0,3,3,44.52,Medium Risk
EMP_3607,49.0,Operations,HR Manager,11377.0,8,7,2.0,1,2,44.51,Medium Risk
EMP_3008,44.0,Human Resources,Supply Chain Manager,21445.0,4,4,4.0,3,4,44.5,Medium Risk
EMP_9730,28.0,Finance,Supply Chain Manager,18731.0,1,1,4.0,1,1,44.49,Medium Risk
EMP_7140,55.0,Legal,Research Scientist,11740.0,5,2,4.0,1,2,44.49,Medium Risk
EMP_1592,53.0,Unknown,Production Technician,21374.0,1,1,2.0,4,4,44.48,Medium Risk
EMP_7838,59.0,Unknown,Operations Manager,6631.0,7,1,2.0,1,4,44.48,Medium Risk
EMP_5998,45.0,Sales,Operations Manager,3560.0,4,1,3.0,1,1,44.48,Medium Risk
EMP_7978,48.0,Human Resources,Marketing Executive,5385.0,7,0,4.0,3,1,44.48,Medium Risk
EMP_1366,27.0,IT,HR Manager,23864.0,10,6,4.0,2,3,44.48,Medium Risk
EMP_8474,30.0,Human Resources,Customer Service Rep,8644.0,2,1,1.0,1,4,44.48,Medium Risk
EMP_3822,55.0,Customer Support,IT Manager,21913.0,14,7,4.0,4,2,44.47,Medium Risk
EMP_5317,39.0,IT,Marketing Executive,21466.0,1,0,3.0,3,4,44.47,Medium Risk
EMP_2615,29.0,Customer Support,IT Manager,11542.0,13,6,3.0,2,2,44.47,Medium Risk
EMP_8052,25.0,Operations,Recruiter,21455.0,14,0,2.0,2,4,44.47,Medium Risk
EMP_2365,45.0,Finance,Sales Representative,19395.0,10,9,4.0,2,1,44.47,Medium Risk
EMP_5328,41.0,Manufacturing,Operations Manager,16727.0,5,5,4.0,2,2,44.47,Medium Risk
EMP_3916,41.0,Unknown,HR Manager,6806.0,19,5,1.0,4,1,44.47,Medium Risk
EMP_2263,41.0,Legal,Recruiter,19608.0,13,2,2.0,3,2,44.46,Medium Risk
EMP_4359,60.0,Legal,Accountant,23272.0,8,2,4.0,2,3,44.46,Medium Risk
EMP_8034,56.0,Legal,Software Engineer,15188.0,11,1,1.0,2,1,44.46,Medium Risk
EMP_3764,48.0,Legal,Operations Manager,18294.0,16,8,1.0,2,3,44.45,Medium Risk
EMP_1260,25.0,IT,Research Scientist,19055.0,14,5,3.0,3,1,44.45,Medium Risk
EMP_1150,34.0,Marketing,Supply Chain Manager,6203.0,20,6,1.0,2,2,44.44,Medium Risk
EMP_3737,23.0,Marketing,Lab Technician,20104.0,12,4,2.0,2,2,44.44,Medium Risk
EMP_2911,41.0,Sales,Operations Manager,13074.0,6,0,3.0,2,4,44.43,Medium Risk
EMP_1215,38.0,Finance,Paralegal,6769.0,20,0,4.0,4,1,44.43,Medium Risk
EMP_3155,47.0,Operations,Research Scientist,21573.0,12,1,3.0,1,3,44.43,Medium Risk
EMP_3531,57.0,Human Resources,Software Engineer,23587.0,4,3,2.0,1,4,44.43,Medium Risk
EMP_5180,41.0,Manufacturing,Accountant,11960.0,16,6,1.0,1,2,44.43,Medium Risk
EMP_6022,44.0,Human Resources,Paralegal,3522.0,19,5,4.0,4,2,44.42,Medium Risk
EMP_9064,29.0,IT,Operations Manager,6343.0,6,1,2.0,4,2,44.42,Medium Risk
EMP_6581,24.0,Finance,Supply Chain Manager,100000.0,15,1,1.0,2,4,44.41,Medium Risk
EMP_8330,40.0,Finance,Finance Analyst,6823.0,19,3,2.0,3,1,44.41,Medium Risk
EMP_5587,54.0,Legal,Sales Representative,9841.0,10,7,4.0,2,3,44.41,Medium Risk
EMP_4448,45.0,Manufacturing,HR Manager,19294.0,3,0,2.0,2,3,44.41,Medium Risk
EMP_1968,47.0,Marketing,HR Manager,6473.0,2,2,4.0,1,2,44.41,Medium Risk
EMP_7096,25.0,IT,IT Manager,23219.0,6,4,2.0,3,1,44.41,Medium Risk
EMP_9802,56.0,IT,Finance Analyst,8119.0,6,1,2.0,3,4,44.4,Medium Risk
EMP_3988,23.0,Sales,Operations Manager,15061.0,20,0,2.0,2,2,44.4,Medium Risk
EMP_1470,41.0,Operations,Customer Service Rep,19060.0,8,1,1.0,4,4,44.4,Medium Risk
EMP_7457,29.0,Manufacturing,Supply Chain Manager,13336.0,7,5,2.0,4,3,44.4,Medium Risk
EMP_4389,49.0,Operations,HR Manager,13974.5,1,1,4.0,3,2,44.4,Medium Risk
EMP_7591,24.0,Sales,Recruiter,15701.0,11,9,3.0,4,3,44.4,Medium Risk
EMP_6545,56.0,Customer Support,Production Technician,17411.0,16,2,4.0,4,1,44.4,Medium Risk
EMP_1602,23.0,Legal,Sales Representative,7379.0,6,1,4.0,1,1,44.4,Medium Risk
EMP_3700,35.0,IT,Accountant,7115.0,8,4,2.0,3,1,44.4,Medium Risk
EMP_5120,24.0,IT,Accountant,9081.0,3,2,3.0,4,1,44.39,Medium Risk
EMP_6554,46.0,Manufacturing,Production Technician,16844.0,13,0,3.0,2,2,44.39,Medium Risk
EMP_6424,33.0,Human Resources,HR Manager,24289.0,10,6,3.0,3,4,44.39,Medium Risk
EMP_5393,53.0,Human Resources,Operations Manager,8192.0,20,9,2.0,4,3,44.39,Medium Risk
EMP_7111,41.0,Sales,Sales Representative,6034.0,5,2,4.0,2,1,44.39,Medium Risk
EMP_5310,22.0,Marketing,HR Manager,11952.0,15,2,4.0,2,1,44.38,Medium Risk
EMP_1808,51.0,Unknown,Recruiter,15925.0,16,3,1.0,1,1,44.38,Medium Risk
EMP_1740,59.0,Marketing,Legal Counsel,24582.0,13,2,3.0,4,2,44.37,Medium Risk
EMP_5763,52.0,Marketing,Operations Manager,17089.0,15,6,3.0,4,3,44.37,Medium Risk
EMP_6885,46.0,Customer Support,Paralegal,19776.0,20,7,2.0,2,3,44.37,Medium Risk
EMP_7127,54.0,Legal,Support Specialist,7840.0,20,1,2.0,4,2,44.36,Medium Risk
EMP_7328,25.0,Operations,Research Scientist,5355.0,18,1,2.0,3,3,44.36,Medium Risk
EMP_1405,58.0,Legal,Staff,13974.5,17,5,3.0,3,4,44.36,Medium Risk
EMP_4734,38.0,Customer Support,Support Specialist,3004.0,3,3,2.0,2,3,44.35,Medium Risk
EMP_7782,59.0,Sales,Research Scientist,19409.0,9,8,2.0,1,4,44.35,Medium Risk
EMP_5603,28.0,Customer Support,Paralegal,21128.0,5,2,2.0,4,4,44.35,Medium Risk
EMP_2470,37.0,Manufacturing,IT Manager,7696.0,15,1,1.0,1,3,44.35,Medium Risk
