EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Probability,Risk
EMP_6422,46.0,Manufacturing,Production Technician,8737.0,15,5,1.0,4,1,38.51,Low Risk
EMP_5420,43.0,Human Resources,Manufacturing Director,16729.0,18,0,1.0,3,4,38.51,Low Risk
EMP_5178,32.0,Human Resources,Accountant,17716.0,20,7,3.0,4,4,38.51,Low Risk
EMP_9313,31.0,Legal,Support Specialist,24617.0,14,7,4.0,4,3,38.51,Low Risk
EMP_7951,22.0,IT,Finance Analyst,6706.0,7,1,3.0,2,4,38.5,Low Risk
EMP_1035,40.0,Customer Support,Marketing Executive,4438.0,11,2,4.0,4,1,38.5,Low Risk
EMP_1798,31.0,Sales,Paralegal,24513.0,13,4,2.0,4,4,38.5,Low Risk
EMP_6797,49.0,Operations,Legal Counsel,3514.0,10,10,2.0,4,2,38.5,Low Risk
EMP_6264,46.0,Unknown,HR Manager,18878.0,18,7,1.0,1,1,38.49,Low Risk
EMP_3016,33.0,Research & Development,Production Technician,12035.0,18,2,1.0,3,4,38.49,Low Risk
EMP_7171,23.0,Sales,Manufacturing Director,7112.0,20,4,3.0,4,4,38.49,Low Risk
EMP_9202,34.0,Manufacturing,IT Manager,13974.5,13,9,3.0,2,1,38.48,Low Risk
EMP_1739,38.0,IT,Marketing Executive,23125.0,13,4,3.0,3,1,38.48,Low Risk
EMP_7409,53.0,Customer Support,Manager,12665.0,1,0,2.0,1,2,38.47,Low Risk
EMP_2814,22.0,Human Resources,Support Specialist,17349.0,16,8,4.0,2,4,38.47,Low Risk
EMP_3771,27.0,Unknown,Recruiter,8575.0,1,0,4.0,4,3,38.47,Low Risk
EMP_6712,22.0,Legal,Marketing Executive,19512.0,2,0,4.0,4,3,38.47,Low Risk
EMP_1110,52.0,Finance,IT Manager,4970.0,20,2,4.0,3,4,38.46,Low Risk
EMP_5195,27.0,Manufacturing,Support Specialist,14938.0,14,6,3.0,1,2,38.46,Low Risk
EMP_2342,38.0,Operations,Finance Analyst,15357.0,5,4,2.0,2,3,38.46,Low Risk
EMP_6423,35.0,Sales,Paralegal,20448.0,17,10,3.0,4,1,38.45,Low Risk
EMP_2583,35.0,IT,IT Manager,12673.0,20,10,3.0,4,2,38.45,Low Risk
EMP_3799,42.0,Finance,Paralegal,11169.0,19,9,1.0,4,3,38.44,Low Risk
EMP_2778,45.0,Unknown,Lab Technician,17391.0,15,9,2.0,3,3,38.44,Low Risk
EMP_2320,33.0,Marketing,Sales Representative,6089.0,12,9,2.0,2,4,38.44,Low Risk
EMP_5704,58.0,Marketing,Software Engineer,13974.5,10,3,4.0,4,2,38.44,Low Risk
EMP_8457,25.0,Legal,IT Manager,15611.0,11,2,2.0,1,4,38.44,Low Risk
EMP_4942,31.0,Finance,Accountant,11413.0,10,2,1.0,1,4,38.43,Low Risk
EMP_8739,55.0,Legal,Sales Executive,6552.0,1,0,2.0,2,4,38.43,Low Risk
EMP_6546,51.0,Unknown,Legal Counsel,23504.0,10,4,1.0,4,2,38.43,Low Risk
EMP_1938,34.0,Operations,Customer Service Rep,21287.0,18,7,1.0,2,1,38.42,Low Risk
EMP_1756,45.0,Customer Support,Finance Analyst,10939.0,13,4,3.0,1,2,38.42,Low Risk
EMP_2499,40.0,Sales,Marketing Executive,16216.0,20,6,4.0,4,4,38.42,Low Risk
EMP_7584,59.0,Finance,Recruiter,20511.0,10,7,1.0,3,4,38.41,Low Risk
EMP_2201,52.0,Unknown,Finance Analyst,7047.0,5,4,2.0,2,1,38.41,Low Risk
EMP_2285,26.0,Finance,Recruiter,7253.0,14,7,2.0,4,3,38.41,Low Risk
EMP_1262,23.0,Manufacturing,HR Manager,9886.0,19,7,4.0,3,3,38.4,Low Risk
EMP_2987,26.0,Customer Support,Production Technician,9606.0,4,3,4.0,3,4,38.4,Low Risk
EMP_2546,22.0,Unknown,HR Manager,21178.0,1,0,2.0,2,3,38.4,Low Risk
EMP_1447,32.0,Operations,Analyst,11882.0,8,3,3.0,4,2,38.4,Low Risk
EMP_9138,46.0,IT,Production Technician,9174.0,19,10,3.0,3,3,38.39,Low Risk
EMP_1457,53.0,Legal,Support Specialist,9942.0,13,4,4.0,1,4,38.39,Low Risk
EMP_3208,30.0,Unknown,Sales Executive,23022.0,16,5,1.0,3,2,38.39,Low Risk
EMP_7059,29.0,Finance,Support Specialist,19964.0,18,5,1.0,3,3,38.39,Low Risk
EMP_6243,23.0,Sales,Manufacturing Director,14089.0,18,1,1.0,4,4,38.39,Low Risk
EMP_2174,41.0,Finance,Customer Service Rep,14291.0,15,0,1.0,1,3,38.39,Low Risk
EMP_6489,37.0,Finance,Manufacturing Director,3936.0,3,3,2.0,2,1,38.39,Low Risk
EMP_4957,50.0,Finance,Recruiter,13974.5,7,7,1.0,2,2,38.38,Low Risk
EMP_6075,28.0,Sales,IT Manager,21525.0,16,6,4.0,4,3,38.38,Low Risk
EMP_5953,29.0,Sales,Recruiter,14984.0,15,6,2.0,3,1,38.38,Low Risk
EMP_5847,33.0,Human Resources,Research Scientist,12809.0,12,7,3.0,2,4,38.38,Low Risk
EMP_6294,51.0,Unknown,Supply Chain Manager,23013.0,19,4,3.0,3,1,38.37,Low Risk
EMP_7276,58.0,Operations,Legal Counsel,10673.0,8,1,4.0,2,3,38.37,Low Risk
EMP_5150,51.0,Legal,Marketing Executive,8076.0,7,4,1.0,1,4,38.36,Low Risk
EMP_1396,38.0,Human Resources,Accountant,8247.0,7,7,3.0,1,4,38.36,Low Risk
EMP_5869,47.0,Customer Support,Analyst,20403.0,12,1,2.0,4,1,38.36,Low Risk
EMP_6402,51.0,Sales,Finance Analyst,9356.0,2,2,1.0,2,2,38.36,Low Risk
EMP_3560,45.0,Sales,Software Engineer,16875.0,13,5,4.0,2,1,38.35,Low Risk
EMP_3746,24.0,Sales,Paralegal,13974.5,4,1,4.0,1,4,38.35,Low Risk
EMP_3592,45.0,Finance,Paralegal,15679.0,19,9,4.0,3,3,38.35,Low Risk
EMP_6882,50.0,Manufacturing,Manager,6301.0,12,8,3.0,1,3,38.35,Low Risk
EMP_6690,45.0,Operations,Customer Service Rep,22785.0,14,6,1.0,4,4,38.34,Low Risk
EMP_7396,43.0,Operations,Marketing Executive,3809.0,14,7,2.0,2,4,38.34,Low Risk
EMP_8486,41.0,Marketing,Finance Analyst,13310.0,14,6,3.0,2,4,38.33,Low Risk
EMP_3726,28.0,Unknown,Paralegal,17969.0,6,0,1.0,2,1,38.33,Low Risk
EMP_9884,57.0,Manufacturing,Recruiter,3928.0,15,6,2.0,1,4,38.33,Low Risk
EMP_5696,48.0,Marketing,Research Scientist,6535.0,13,2,4.0,1,4,38.33,Low Risk
EMP_3576,40.0,IT,Accountant,18768.0,6,6,2.0,2,2,38.33,Low Risk
EMP_5904,29.0,Operations,Manager,12286.0,11,0,2.0,3,4,38.32,Low Risk
EMP_8717,46.0,Sales,Customer Service Rep,13974.5,14,5,2.0,3,2,38.32,Low Risk
EMP_7155,59.0,Sales,Legal Counsel,15201.0,5,1,4.0,2,2,38.32,Low Risk
EMP_8758,45.0,Manufacturing,Paralegal,7869.0,12,10,3.0,1,1,38.32,Low Risk
EMP_4413,43.0,Operations,Customer Service Rep,13767.0,18,4,3.0,3,1,38.32,Low Risk
EMP_3945,30.0,Customer Support,Production Technician,7496.0,14,7,4.0,4,3,38.31,Low Risk
EMP_3598,58.0,Manufacturing,Production Technician,24938.0,10,6,3.0,3,4,38.31,Low Risk
EMP_6498,57.0,Legal,Paralegal,7254.0,17,8,4.0,3,4,38.31,Low Risk
EMP_6425,54.0,Operations,HR Manager,6783.0,11,8,2.0,2,3,38.31,Low Risk
EMP_4998,60.0,Human Resources,Sales Executive,7411.0,10,7,3.0,4,3,38.31,Low Risk
EMP_8323,43.0,Unknown,HR Manager,15651.0,6,6,2.0,2,1,38.3,Low Risk
EMP_3119,49.0,IT,Marketing Executive,11683.0,11,10,1.0,3,3,38.3,Low Risk
EMP_6315,33.0,Marketing,Recruiter,3359.0,17,7,2.0,2,1,38.29,Low Risk
EMP_4023,32.0,Marketing,Production Technician,13563.0,5,5,1.0,2,2,38.29,Low Risk
EMP_1378,45.0,Manufacturing,Marketing Executive,3653.0,19,4,2.0,1,4,38.29,Low Risk
EMP_5051,24.0,IT,Manufacturing Director,12276.0,10,0,2.0,2,3,38.29,Low Risk
EMP_7967,60.0,Legal,Sales Executive,23114.0,18,7,2.0,4,3,38.29,Low Risk
EMP_4986,51.0,Finance,Sales Executive,14409.0,6,1,1.0,2,2,38.28,Low Risk
EMP_6806,46.0,Unknown,IT Manager,6341.0,15,9,2.0,3,4,38.27,Low Risk
EMP_9547,29.0,Legal,Manufacturing Director,21470.0,20,6,3.0,4,4,38.27,Low Risk
EMP_9445,37.0,Marketing,Recruiter,22267.0,16,7,2.0,4,4,38.27,Low Risk
EMP_5949,36.0,Sales,Manufacturing Director,12558.0,5,1,4.0,2,2,38.27,Low Risk
EMP_6867,41.0,Sales,Unknown,13812.0,5,4,1.0,1,2,38.27,Low Risk
EMP_7701,41.0,Customer Support,Sales Executive,23787.0,5,5,1.0,2,4,38.26,Low Risk
EMP_9490,44.0,Operations,Legal Counsel,13464.0,19,5,1.0,1,1,38.26,Low Risk
EMP_3955,32.0,Marketing,Operations Manager,21627.0,7,7,1.0,1,4,38.26,Low Risk
EMP_1383,54.0,Customer Support,Customer Service Rep,13231.0,17,5,2.0,3,4,38.26,Low Risk
EMP_5825,55.0,Marketing,Research Scientist,6537.0,13,7,4.0,1,3,38.25,Low Risk
EMP_4512,39.0,Sales,Recruiter,6530.0,15,8,2.0,1,3,38.25,Low Risk
EMP_3954,41.0,Finance,Research Scientist,6524.0,11,2,3.0,1,4,38.25,Low Risk
EMP_4308,58.0,Legal,Production Technician,13325.0,6,3,4.0,1,3,38.24,Low Risk
EMP_4598,41.0,Customer Support,Accountant,12523.0,20,6,4.0,4,4,38.24,Low Risk
EMP_7301,44.0,Unknown,Accountant,13458.0,6,6,3.0,4,1,38.23,Low Risk
EMP_9411,30.0,Legal,Finance Analyst,19707.0,5,0,4.0,3,2,38.23,Low Risk
EMP_7810,32.0,IT,Legal Counsel,3013.0,19,0,1.0,1,2,38.21,Low Risk
EMP_1958,32.0,Marketing,Support Specialist,7338.0,10,0,3.0,4,1,38.21,Low Risk
EMP_3210,59.0,IT,Finance Analyst,21577.0,16,10,2.0,4,2,38.2,Low Risk
EMP_3149,28.0,Manufacturing,Research Scientist,7901.0,8,4,3.0,2,2,38.2,Low Risk
EMP_4863,25.0,Unknown,Lab Technician,6391.0,4,1,3.0,2,2,38.2,Low Risk
EMP_6363,52.0,IT,Marketing Executive,7308.0,8,7,2.0,2,1,38.2,Low Risk
EMP_7089,36.0,Legal,Legal Counsel,10318.0,10,6,3.0,4,1,38.19,Low Risk
EMP_2683,35.0,Human Resources,Recruiter,15780.0,18,5,2.0,1,4,38.19,Low Risk
EMP_8726,56.0,Unknown,Manufacturing Director,15077.0,7,2,3.0,4,2,38.19,Low Risk
EMP_9772,44.0,Marketing,Support Specialist,10855.0,8,4,2.0,3,1,38.18,Low Risk
EMP_7066,32.0,Sales,Marketing Executive,12971.0,10,2,1.0,3,4,38.18,Low Risk
EMP_9796,34.0,Finance,Paralegal,20491.0,15,0,4.0,1,4,38.17,Low Risk
EMP_1491,36.0,Marketing,Customer Service Rep,16373.0,15,6,4.0,2,1,38.17,Low Risk
EMP_4769,41.0,Sales,Support Specialist,17274.0,8,4,3.0,2,1,38.17,Low Risk
EMP_8317,54.0,Customer Support,Analyst,17033.0,8,7,3.0,3,1,38.16,Low Risk
EMP_6552,41.0,Customer Support,Legal Counsel,9888.0,13,2,3.0,2,4,38.16,Low Risk
EMP_6871,58.0,Unknown,Sales Executive,20429.0,14,3,2.0,3,2,38.15,Low Risk
EMP_4238,34.0,Marketing,Software Engineer,3279.0,17,2,4.0,1,1,38.15,Low Risk
EMP_4956,34.0,Marketing,Manufacturing Director,3303.0,4,3,2.0,4,2,38.15,Low Risk
EMP_6232,27.0,Marketing,Finance Analyst,13800.0,6,6,3.0,2,4,38.15,Low Risk
EMP_4850,53.0,Human Resources,Legal Counsel,19110.0,17,8,1.0,2,1,38.14,Low Risk
EMP_8525,45.0,Legal,Customer Service Rep,19770.0,2,0,3.0,3,2,38.14,Low Risk
EMP_6720,40.0,Manufacturing,Manufacturing Director,22459.0,6,5,1.0,4,2,38.14,Low Risk
EMP_7668,43.0,Marketing,Recruiter,24205.0,9,3,4.0,4,1,38.13,Low Risk
EMP_9082,31.0,IT,Marketing Executive,4527.0,15,4,3.0,1,2,38.13,Low Risk
EMP_4220,37.0,Legal,Sales Representative,24951.0,15,10,2.0,4,3,38.13,Low Risk
EMP_8086,59.0,Operations,Sales Executive,3569.0,13,6,1.0,3,1,38.13,Low Risk
EMP_2833,46.0,Finance,Finance Analyst,23044.0,17,5,1.0,1,1,38.13,Low Risk
EMP_4033,49.0,Operations,Marketing Executive,5534.0,15,3,4.0,1,2,38.12,Low Risk
EMP_1878,29.0,Marketing,Recruiter,9578.0,5,3,4.0,4,4,38.12,Low Risk
EMP_4139,33.0,Sales,Customer Service Rep,4024.0,7,1,4.0,4,3,38.12,Low Risk
EMP_3104,48.0,Unknown,IT Manager,9083.0,16,3,3.0,1,2,38.11,Low Risk
EMP_9975,49.0,Sales,Production Technician,4968.0,9,0,4.0,1,3,38.11,Low Risk
EMP_6331,32.0,Human Resources,Sales Representative,24123.0,20,9,3.0,2,3,38.11,Low Risk
EMP_2916,25.0,Manufacturing,Marketing Executive,20960.0,3,0,1.0,2,3,38.11,Low Risk
EMP_3439,33.0,Unknown,Lab Technician,18113.0,8,6,2.0,1,3,38.11,Low Risk
EMP_6387,51.0,Unknown,Production Technician,21831.0,5,0,2.0,1,3,38.11,Low Risk
EMP_8233,42.0,Marketing,Legal Counsel,24190.0,11,0,3.0,2,2,38.11,Low Risk
EMP_4319,27.0,Unknown,Lab Technician,20122.0,3,3,4.0,2,1,38.11,Low Risk
EMP_2953,45.0,Finance,HR Manager,3068.0,2,1,3.0,3,4,38.1,Low Risk
EMP_6572,54.0,Customer Support,Legal Counsel,20245.0,16,1,2.0,2,3,38.1,Low Risk
EMP_8044,27.0,Human Resources,Paralegal,17190.0,11,0,2.0,1,3,38.1,Low Risk
EMP_1892,49.0,Operations,Marketing Executive,16081.0,17,2,2.0,2,4,38.1,Low Risk
EMP_9606,26.0,Operations,Software Engineer,14062.0,11,9,2.0,2,2,38.09,Low Risk
EMP_9714,58.0,Sales,Support Specialist,23804.0,7,2,2.0,4,3,38.09,Low Risk
EMP_6641,46.0,Operations,Recruiter,13017.0,7,7,3.0,3,1,38.09,Low Risk
EMP_6595,26.0,Finance,Software Engineer,22160.0,8,2,4.0,4,3,38.08,Low Risk
EMP_2356,23.0,Unknown,Research Scientist,8019.0,6,6,2.0,3,1,38.08,Low Risk
EMP_9594,38.0,Unknown,Recruiter,22782.0,1,0,1.0,1,3,38.08,Low Risk
EMP_1698,57.0,Sales,Production Technician,8317.0,17,10,3.0,3,3,38.08,Low Risk
EMP_1193,35.0,Operations,Finance Analyst,20963.0,9,7,1.0,3,4,38.07,Low Risk
EMP_8237,51.0,Legal,Legal Counsel,12425.0,18,2,1.0,3,4,38.07,Low Risk
EMP_3921,39.0,Operations,Software Engineer,11289.0,18,9,1.0,4,3,38.07,Low Risk
EMP_7621,27.0,Customer Support,Marketing Executive,4025.0,14,3,2.0,4,2,38.07,Low Risk
EMP_6351,35.0,Customer Support,Support Specialist,20373.0,6,6,4.0,3,1,38.07,Low Risk
EMP_6034,22.0,Marketing,Sales Executive,23231.0,14,3,3.0,1,2,38.06,Low Risk
EMP_1697,30.0,Sales,IT Manager,12028.0,7,7,4.0,3,4,38.06,Low Risk
EMP_1361,23.0,Operations,Support Specialist,6033.0,10,1,2.0,3,3,38.05,Low Risk
EMP_9886,47.0,Unknown,Legal Counsel,23360.0,17,0,1.0,3,4,38.04,Low Risk
EMP_2922,32.0,Manufacturing,Paralegal,13440.0,15,4,3.0,1,4,38.04,Low Risk
EMP_4025,40.0,Finance,Supply Chain Manager,13642.0,9,1,4.0,1,4,38.04,Low Risk
EMP_8471,32.0,Customer Support,HR Manager,11221.0,18,7,4.0,1,1,38.04,Low Risk
EMP_3529,41.0,Operations,Support Specialist,17972.0,1,0,4.0,1,3,38.04,Low Risk
EMP_6927,59.0,Finance,Production Technician,5637.0,20,4,3.0,2,4,38.04,Low Risk
EMP_1514,33.0,Finance,Research Scientist,13974.5,7,1,4.0,4,3,38.04,Low Risk
EMP_6042,40.0,Legal,Support Specialist,22554.0,9,8,3.0,2,1,38.04,Low Risk
EMP_3000,43.0,Sales,Manufacturing Director,12669.0,1,1,2.0,1,1,38.03,Low Risk
EMP_3373,50.0,Sales,Customer Service Rep,21582.0,9,7,1.0,1,1,38.03,Low Risk
EMP_7355,35.0,Manufacturing,Sales Representative,50000.0,4,3,4.0,1,4,38.03,Low Risk
EMP_7521,22.0,Sales,Recruiter,13593.0,6,4,3.0,3,3,38.02,Low Risk
EMP_3166,34.0,Unknown,Support Specialist,5037.0,4,4,3.0,4,2,38.02,Low Risk
EMP_4934,40.0,Unknown,HR Manager,9539.0,11,6,1.0,2,3,38.02,Low Risk
EMP_9865,60.0,Finance,Sales Executive,8347.0,20,5,4.0,2,3,38.01,Low Risk
EMP_5009,28.0,Sales,Production Technician,21030.0,5,3,1.0,1,3,38.01,Low Risk
EMP_5193,39.0,Legal,Operations Manager,17942.0,20,6,2.0,1,4,38.01,Low Risk
EMP_6214,39.0,Marketing,Legal Counsel,4176.0,11,10,3.0,2,4,38.0,Low Risk
EMP_2896,47.0,Unknown,Customer Service Rep,4666.0,16,5,2.0,2,1,38.0,Low Risk
EMP_3207,59.0,Unknown,Finance Analyst,13976.0,8,5,2.0,4,2,37.99,Low Risk
EMP_2188,30.0,Operations,Paralegal,24151.0,10,7,3.0,1,2,37.99,Low Risk
EMP_1944,23.0,Manufacturing,Supply Chain Manager,19057.0,16,9,1.0,3,4,37.99,Low Risk
EMP_9368,34.0,Finance,Recruiter,7315.0,9,5,1.0,1,2,37.99,Low Risk
EMP_1363,23.0,Human Resources,Software Engineer,3802.0,6,2,2.0,1,4,37.98,Low Risk
EMP_9775,39.0,Customer Support,Recruiter,9296.0,10,6,3.0,3,2,37.98,Low Risk
EMP_6878,26.0,Unknown,Recruiter,9170.0,7,0,1.0,2,4,37.98,Low Risk
EMP_3032,56.0,Operations,Finance Analyst,12347.0,18,6,4.0,3,4,37.98,Low Risk
EMP_8480,37.0,Marketing,Software Engineer,9143.0,3,1,2.0,3,4,37.97,Low Risk
EMP_3862,49.0,Unknown,Recruiter,21691.0,1,0,4.0,1,2,37.97,Low Risk
EMP_8571,55.0,Finance,Customer Service Rep,9145.0,20,7,1.0,3,3,37.96,Low Risk
EMP_9332,39.0,Marketing,Recruiter,18631.0,2,1,4.0,1,2,37.96,Low Risk
EMP_3563,46.0,Marketing,Marketing Executive,11888.0,16,2,1.0,1,1,37.96,Low Risk
EMP_5240,22.0,Legal,IT Manager,19623.0,3,3,4.0,3,1,37.95,Low Risk
EMP_3999,36.0,Customer Support,Legal Counsel,19198.0,12,9,4.0,3,3,37.94,Low Risk
EMP_2680,23.0,Sales,Support Specialist,8556.0,8,4,4.0,4,1,37.94,Low Risk
EMP_4637,50.0,Finance,Sales Executive,19821.0,5,3,1.0,4,3,37.94,Low Risk
EMP_5100,41.0,Sales,IT Manager,21397.0,18,7,2.0,2,3,37.94,Low Risk
EMP_2854,51.0,Finance,Recruiter,20843.0,12,3,2.0,2,3,37.93,Low Risk
EMP_6250,30.0,Customer Support,Manufacturing Director,14697.0,16,3,3.0,1,2,37.93,Low Risk
EMP_3084,51.0,Sales,Support Specialist,17896.0,10,4,1.0,3,2,37.93,Low Risk
EMP_9922,28.0,IT,Operations Manager,7240.0,15,8,2.0,4,1,37.93,Low Risk
EMP_8046,25.0,Human Resources,Marketing Executive,8247.0,1,0,2.0,2,2,37.92,Low Risk
EMP_9822,35.0,Sales,Customer Service Rep,4098.0,7,4,3.0,2,1,37.92,Low Risk
EMP_9596,32.0,IT,Paralegal,20660.0,20,10,2.0,3,4,37.91,Low Risk
EMP_9352,39.0,Operations,Manufacturing Director,24599.0,17,6,2.0,3,1,37.91,Low Risk
EMP_2040,38.0,Unknown,IT Manager,14965.0,13,8,1.0,4,3,37.91,Low Risk
EMP_3145,59.0,Customer Support,Manufacturing Director,17570.0,4,0,4.0,1,4,37.9,Low Risk
EMP_9731,57.0,Operations,Support Specialist,16745.0,19,8,3.0,1,1,37.9,Low Risk
EMP_7609,40.0,Human Resources,Legal Counsel,3703.0,14,5,4.0,3,2,37.9,Low Risk
EMP_8361,36.0,Sales,Support Specialist,20513.0,10,6,2.0,4,3,37.89,Low Risk
EMP_1273,35.0,Manufacturing,Accountant,11566.0,9,4,4.0,3,2,37.89,Low Risk
EMP_3688,59.0,Manufacturing,IT Manager,22492.0,9,8,2.0,3,4,37.89,Low Risk
EMP_8989,42.0,Sales,Support Specialist,7402.0,9,9,2.0,4,2,37.88,Low Risk
EMP_6486,35.0,Legal,Finance Analyst,21599.0,19,5,4.0,4,4,37.87,Low Risk
EMP_8843,60.0,Unknown,HR Manager,11003.0,10,2,4.0,2,4,37.87,Low Risk
EMP_9055,50.0,Customer Support,Customer Service Rep,11636.0,14,8,3.0,1,1,37.87,Low Risk
EMP_8231,28.0,Human Resources,Accountant,17787.0,10,9,1.0,1,4,37.86,Low Risk
EMP_3884,47.0,Finance,Recruiter,13974.5,4,4,4.0,3,2,37.86,Low Risk
EMP_3622,36.0,IT,Finance Analyst,5656.0,18,10,1.0,2,3,37.86,Low Risk
EMP_9133,56.0,Operations,Legal Counsel,15344.0,1,1,3.0,3,3,37.86,Low Risk
EMP_1783,36.0,Manufacturing,Manufacturing Director,17409.0,14,1,4.0,3,3,37.86,Low Risk
EMP_4006,38.0,Customer Support,Finance Analyst,17556.0,19,5,3.0,3,4,37.84,Low Risk
EMP_5126,46.0,Finance,Sales Executive,21940.0,10,0,3.0,3,1,37.84,Low Risk
EMP_9684,45.0,Operations,Production Technician,15542.0,7,5,2.0,4,2,37.83,Low Risk
EMP_5085,52.0,Unknown,Accountant,9973.0,11,0,2.0,2,1,37.83,Low Risk
EMP_7519,54.0,Finance,Research Scientist,15979.0,10,10,1.0,2,3,37.82,Low Risk
EMP_8470,27.0,Sales,Research Scientist,22197.0,10,10,2.0,4,4,37.82,Low Risk
EMP_2829,43.0,Legal,Finance Analyst,17738.0,19,8,2.0,2,4,37.82,Low Risk
EMP_3913,55.0,Operations,Production Technician,14676.0,19,5,4.0,4,4,37.81,Low Risk
EMP_3337,22.0,Legal,Support Specialist,19828.0,5,5,2.0,2,4,37.81,Low Risk
EMP_4156,34.0,Unknown,Software Engineer,23451.0,20,6,1.0,2,2,37.81,Low Risk
EMP_8775,26.0,Finance,Production Technician,22473.0,20,3,3.0,4,1,37.81,Low Risk
EMP_6181,57.0,Marketing,Legal Counsel,24080.0,20,3,3.0,4,4,37.8,Low Risk
EMP_4909,39.0,Manufacturing,Finance Analyst,22665.0,3,1,3.0,2,4,37.8,Low Risk
EMP_1973,35.0,Sales,Customer Service Rep,9625.0,10,3,2.0,2,3,37.79,Low Risk
EMP_9580,54.0,Legal,Support Specialist,9190.0,2,2,2.0,2,3,37.79,Low Risk
EMP_6460,36.0,Unknown,Customer Service Rep,7219.0,5,2,3.0,4,2,37.79,Low Risk
EMP_8738,30.0,Finance,Research Scientist,13744.0,6,6,4.0,3,3,37.79,Low Risk
EMP_6316,32.0,Marketing,Legal Counsel,6700.0,5,1,4.0,3,2,37.79,Low Risk
EMP_3088,43.0,Operations,Support Specialist,19711.0,12,6,2.0,3,2,37.79,Low Risk
EMP_1821,42.0,Unknown,Accountant,7615.0,19,4,4.0,1,4,37.78,Low Risk
EMP_5462,30.0,Legal,Marketing Executive,6782.0,4,4,2.0,2,3,37.78,Low Risk
EMP_3655,47.0,Human Resources,Manufacturing Director,3122.0,15,6,2.0,2,1,37.78,Low Risk
EMP_3739,38.0,Sales,Customer Service Rep,17259.0,8,5,3.0,3,2,37.77,Low Risk
EMP_9018,40.0,Sales,Manufacturing Director,12945.0,8,3,4.0,1,3,37.77,Low Risk
EMP_8761,29.0,Sales,Paralegal,13193.0,10,3,2.0,1,4,37.77,Low Risk
EMP_4982,32.0,Sales,Customer Service Rep,12047.0,19,1,4.0,2,3,37.77,Low Risk
EMP_4367,32.0,Sales,Finance Analyst,5353.0,5,3,2.0,4,1,37.77,Low Risk
EMP_3010,23.0,Human Resources,Legal Counsel,21984.0,4,0,4.0,1,1,37.76,Low Risk
EMP_9940,47.0,Unknown,Production Technician,24031.0,5,4,4.0,2,1,37.76,Low Risk
EMP_2918,32.0,Manufacturing,Finance Analyst,13575.0,8,3,2.0,2,1,37.76,Low Risk
EMP_5637,31.0,Legal,Sales Executive,18394.0,6,3,1.0,3,2,37.76,Low Risk
EMP_4068,46.0,Unknown,Paralegal,9142.0,16,5,1.0,3,2,37.76,Low Risk
EMP_5492,41.0,Manufacturing,Support Specialist,6354.0,10,8,3.0,2,2,37.76,Low Risk
EMP_6869,54.0,Unknown,Research Scientist,23099.0,11,4,2.0,2,3,37.75,Low Risk
EMP_2387,24.0,IT,Accountant,17305.0,12,4,2.0,1,3,37.75,Low Risk
EMP_6792,37.0,Human Resources,Sales Executive,10223.0,20,9,3.0,2,2,37.75,Low Risk
EMP_8666,37.0,Legal,Manufacturing Director,13026.0,13,10,1.0,1,1,37.75,Low Risk
EMP_2324,58.0,Finance,Finance Analyst,17993.0,5,2,2.0,1,4,37.75,Low Risk
EMP_6747,41.0,IT,Supply Chain Manager,13378.0,16,10,4.0,1,4,37.75,Low Risk
EMP_9375,60.0,Sales,Recruiter,20691.0,9,7,2.0,1,4,37.75,Low Risk
EMP_4109,48.0,Unknown,Marketing Executive,3420.0,17,8,3.0,4,2,37.75,Low Risk
EMP_4532,39.0,Sales,Customer Service Rep,19656.0,5,4,2.0,2,2,37.75,Low Risk
EMP_8108,59.0,IT,Marketing Executive,8102.0,18,9,2.0,3,1,37.74,Low Risk
EMP_5276,41.0,Legal,Recruiter,18875.0,14,6,1.0,1,3,37.74,Low Risk
EMP_4794,25.0,IT,Legal Counsel,7972.0,13,2,3.0,4,4,37.73,Low Risk
EMP_5487,32.0,Human Resources,Customer Service Rep,5106.0,6,2,3.0,2,2,37.73,Low Risk
EMP_7858,49.0,Sales,Support Specialist,20208.0,12,10,1.0,4,1,37.72,Low Risk
EMP_9570,39.0,Customer Support,Manufacturing Director,9753.0,14,7,2.0,2,1,37.71,Low Risk
EMP_7025,37.0,Human Resources,Manager,5686.0,13,5,4.0,4,1,37.71,Low Risk
EMP_4789,57.0,Sales,Marketing Executive,5499.0,4,4,2.0,1,1,37.71,Low Risk
EMP_1937,37.0,Finance,Customer Service Rep,21441.0,8,0,1.0,2,2,37.71,Low Risk
EMP_3882,45.0,Marketing,Sales Executive,23135.0,2,0,2.0,3,4,37.7,Low Risk
EMP_4291,41.0,Legal,Legal Counsel,20950.0,11,8,2.0,2,2,37.69,Low Risk
EMP_7624,41.0,IT,Operations Manager,15306.0,13,10,4.0,3,2,37.69,Low Risk
EMP_4133,55.0,Operations,Customer Service Rep,13974.5,4,3,4.0,1,1,37.68,Low Risk
EMP_7995,38.0,IT,Finance Analyst,18301.0,3,3,3.0,1,4,37.68,Low Risk
EMP_5321,34.0,IT,Legal Counsel,15041.0,8,3,4.0,4,3,37.68,Low Risk
EMP_1107,40.0,Manufacturing,Marketing Executive,3534.0,17,2,3.0,3,2,37.68,Low Risk
